Year,State,id,code,Area,Area Population,State Population,Violent Crime,Murder,Rape,Robbery,Aggravated Assault,Property Crime,Burglary,Larceny-theft,Motor Vehicle Theft,Total Crimes
2017,Indiana,18,IN,MSA,5204012,6666818,24167,370,2212,6390,15195,137437,25342,98436,13659,299041
2017,Indiana,18,IN,OMA,521675,6666818,1237,9,140,149,939,14509,2046,11529,934,30255
2017,Indiana,18,IN,NMC,941131,6666818,1194,18,273,61,842,9186,2752,5626,808,19566
2017,Iowa,19,IA,MSA,1875128,3145711,5885,79,780,1103,3923,48116,10045,33812,4259,102117
2017,Iowa,19,IA,OMA,599405,3145711,2484,14,325,140,2005,14614,3368,10346,900,31712
2017,Iowa,19,IA,NMC,671178,3145711,861,11,129,10,711,4125,1665,2040,420,9111
2017,Kansas,20,KS,MSA,1983302,2913123,9097,127,1253,1562,6155,60179,9382,44337,6460,129455
2017,Kansas,20,KS,OMA,599197,2913123,2191,24,309,201,1657,17393,3262,13159,972,36977
2017,Kansas,20,KS,NMC,330624,2913123,742,9,65,22,646,4021,1287,2320,414,8784
2017,Kentucky,21,KY,MSA,2621479,4454189,7663,175,876,2586,4026,71161,13555,49835,7771,149985
2017,Kentucky,21,KY,OMA,542756,4454189,915,20,206,247,442,13481,2757,9686,1038,27877
2017,Kentucky,21,KY,NMC,1289954,4454189,1478,68,579,125,706,10191,3883,4873,1435,21860
2017,Louisiana,22,LA,MSA,3929950,4684333,22555,547,1690,5038,15280,138987,29388,99555,10044,300529
2017,Louisiana,22,LA,OMA,249151,4684333,1977,14,81,241,1641,11552,2874,8332,346,25081
2017,Louisiana,22,LA,NMC,505232,4684333,1560,21,96,79,1364,7173,2003,4598,572,15906
2017,Maine,23,ME,MSA,793252,1335907,949,6,273,189,481,12182,1815,9917,450,25313
2017,Maine,23,ME,OMA,255603,1335907,355,4,103,35,213,5022,716,4138,168,10399
2017,Maine,23,ME,NMC,287052,1335907,313,13,97,25,178,2929,803,1951,175,6171
2017,Maryland,24,MD,MSA,5901111,6052177,29897,545,1666,11135,16551,131261,22726,95128,13407,292419
2017,Maryland,24,MD,OMA,52511,6052177,255,0,17,46,192,2048,388,1569,91,4351
2017,Maryland,24,MD,NMC,98555,6052177,121,1,8,19,93,1187,394,723,70,2495
2017,Massachusetts,25,MA,MSA,6760988,6859819,24170,173,2143,4852,17002,97138,16785,72877,7476,218446
